SHIPMENT_ID,ORDER_ID,SHIP_DATE,SHIP_MODE,SEGMENT,COUNTRY,CITY,STATE,POSTAL_CODE,REGION
8397,US-2014-120236,2014-09-04,First Class,Home Office,United States,Houston,Texas,77095,Central
8398,CA-2017-120061,2017-11-07,Second Class,Home Office,United States,Springfield,Ohio,45503,East
8399,CA-2015-133837,2015-04-18,Standard Class,Consumer,United States,Glendale,Arizona,85301,West
8400,CA-2015-110814,2015-12-09,Second Class,Consumer,United States,New York City,New York,10009,East
8403,CA-2016-154067,2016-02-07,Standard Class,Corporate,United States,Los Angeles,California,90036,West
8404,CA-2017-140480,2017-07-12,Standard Class,Corporate,United States,Newark,Delaware,19711,East
8409,CA-2015-134082,2015-12-17,Standard Class,Home Office,United States,San Bernardino,California,92404,West
8410,CA-2016-130820,2016-11-15,Same Day,Corporate,United States,Burlington,North Carolina,27217,South
8411,CA-2016-159765,2016-05-12,Second Class,Consumer,United States,Salem,Virginia,24153,South
8412,CA-2017-132290,2017-03-14,Standard Class,Consumer,United States,Dallas,Texas,75217,Central
8413,CA-2016-147109,2016-12-21,Standard Class,Corporate,United States,Arlington,Texas,76017,Central
8415,CA-2017-107265,2017-04-12,Standard Class,Home Office,United States,Marion,Iowa,52302,Central
8416,CA-2017-118199,2017-05-11,First Class,Home Office,United States,Seattle,Washington,98105,West
8421,CA-2017-150091,2017-10-16,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East
8425,CA-2016-137652,2016-08-30,First Class,Corporate,United States,Cincinnati,Ohio,45231,East
8426,CA-2015-128356,2015-10-07,Standard Class,Consumer,United States,Thornton,Colorado,80229,West
8427,CA-2017-167017,2017-11-25,First Class,Consumer,United States,Roseville,Michigan,48066,Central
8428,US-2017-132220,2017-11-16,Standard Class,Corporate,United States,Tempe,Arizona,85281,West
8429,CA-2016-118129,2016-12-21,Second Class,Consumer,United States,Reading,Pennsylvania,19601,East
8430,US-2014-113124,2014-04-05,Standard Class,Consumer,United States,Apple Valley,Minnesota,55124,Central
8431,CA-2017-155621,2017-11-13,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East
8432,US-2014-127635,2014-09-18,Second Class,Corporate,United States,Corpus Christi,Texas,78415,Central
8436,CA-2015-151470,2015-09-26,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West
8437,CA-2015-112823,2015-12-16,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East
8438,CA-2014-108861,2014-06-01,Standard Class,Consumer,United States,Seattle,Washington,98105,West
8439,CA-2017-114370,2017-03-17,Second Class,Corporate,United States,Chicago,Illinois,60623,Central
8440,CA-2016-158302,2016-12-12,Second Class,Home Office,United States,Columbus,Ohio,43229,East
8441,CA-2017-145779,2017-05-10,Standard Class,Consumer,United States,Tucson,Arizona,85705,West
8442,US-2016-155173,2016-03-10,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East
8445,CA-2017-125451,2017-10-24,First Class,Corporate,United States,Cranston,Rhode Island,2920,East
8451,CA-2014-131387,2014-04-30,First Class,Consumer,United States,San Francisco,California,94122,West
8452,CA-2016-125087,2016-04-23,Standard Class,Corporate,United States,Houston,Texas,77070,Central
8455,CA-2016-154081,2016-05-29,Standard Class,Corporate,United States,Los Angeles,California,90049,West
8456,US-2017-118556,2017-06-02,Second Class,Corporate,United States,Chicago,Illinois,60653,Central
8458,CA-2014-126200,2014-08-29,Standard Class,Consumer,United States,Houston,Texas,77070,Central
8460,CA-2014-146500,2014-09-04,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East
8462,CA-2015-169537,2015-09-07,Second Class,Consumer,United States,Holland,Michigan,49423,Central
8463,CA-2014-100881,2014-04-01,Standard Class,Home Office,United States,Albuquerque,New Mexico,87105,West
8464,CA-2015-144043,2015-05-15,Standard Class,Consumer,United States,Louisville,Colorado,80027,West
8465,CA-2015-116512,2015-04-14,Standard Class,Consumer,United States,New York City,New York,10024,East
8466,CA-2015-101000,2015-04-14,Standard Class,Consumer,United States,Norwich,Connecticut,6360,East
8467,CA-2016-168557,2016-09-23,Standard Class,Corporate,United States,San Francisco,California,94122,West
8468,US-2016-164196,2016-11-17,Standard Class,Corporate,United States,Noblesville,Indiana,46060,Central
8469,US-2017-132031,2017-04-27,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South
8473,CA-2015-169733,2015-10-26,Second Class,Consumer,United States,Hollywood,Florida,33021,South
8474,CA-2017-169404,2017-04-14,Standard Class,Corporate,United States,York,Pennsylvania,17403,East
8476,CA-2017-134880,2017-11-01,Standard Class,Home Office,United States,Mesa,Arizona,85204,West
8477,CA-2015-145758,2015-10-30,Same Day,Corporate,United States,New York City,New York,10024,East
8478,CA-2017-158736,2017-12-24,Standard Class,Home Office,United States,San Francisco,California,94110,West
8479,US-2016-119270,2016-03-16,Standard Class,Consumer,United States,Los Angeles,California,90036,West
8480,CA-2014-109890,2014-07-27,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central
8481,CA-2016-138583,2016-05-28,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East
8482,US-2017-118535,2017-02-15,Standard Class,Corporate,United States,New York City,New York,10024,East
8483,CA-2016-126284,2016-09-24,Standard Class,Consumer,United States,Grand Rapids,Michigan,49505,Central
8484,CA-2017-142391,2017-09-24,Same Day,Consumer,United States,Seattle,Washington,98115,West
8485,CA-2017-124716,2017-03-31,Standard Class,Home Office,United States,Fresno,California,93727,West
8488,CA-2016-158841,2016-02-04,Second Class,Consumer,United States,Arlington,Virginia,22204,South
8491,CA-2017-106824,2017-07-11,Standard Class,Consumer,United States,Los Angeles,California,90049,West
8492,CA-2015-109190,2015-10-28,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central
8495,CA-2016-143154,2016-12-08,Standard Class,Corporate,United States,Longmont,Colorado,80501,West
8496,CA-2014-169061,2014-03-08,Second Class,Consumer,United States,Yonkers,New York,10701,East
8501,CA-2015-102316,2015-03-03,Second Class,Corporate,United States,Los Angeles,California,90045,West
8503,CA-2014-164903,2014-02-24,Standard Class,Home Office,United States,Los Angeles,California,90049,West
8504,CA-2016-109400,2016-05-06,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central
8505,CA-2016-130400,2016-03-12,Standard Class,Home Office,United States,Dallas,Texas,75217,Central
8508,CA-2015-135853,2015-12-14,First Class,Consumer,United States,Detroit,Michigan,48205,Central
8511,CA-2016-103359,2016-12-26,Standard Class,Consumer,United States,New York City,New York,10035,East
8512,CA-2016-144645,2016-02-08,Standard Class,Corporate,United States,Houston,Texas,77041,Central
8513,CA-2017-141614,2017-06-09,Standard Class,Corporate,United States,Orlando,Florida,32839,South
8514,CA-2015-122168,2015-08-26,Standard Class,Corporate,United States,Florence,Kentucky,41042,South
8516,CA-2016-132899,2016-04-11,Standard Class,Consumer,United States,New York City,New York,10009,East
8517,CA-2017-149720,2017-06-07,Second Class,Consumer,United States,Frisco,Texas,75034,Central
8518,CA-2017-118003,2017-12-10,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East
8521,CA-2016-141887,2016-01-15,Standard Class,Home Office,United States,Columbus,Ohio,43229,East
8522,US-2016-160206,2016-04-07,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central
8523,CA-2017-133074,2017-09-25,Standard Class,Consumer,United States,San Francisco,California,94109,West
8524,CA-2017-161172,2017-03-16,Same Day,Consumer,United States,Columbus,Ohio,43229,East
8529,CA-2017-137624,2017-11-17,Standard Class,Home Office,United States,Los Angeles,California,90008,West
8530,CA-2016-156748,2016-12-06,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central
8534,CA-2015-169677,2015-01-15,Second Class,Corporate,United States,Columbus,Georgia,31907,South
8535,US-2014-163146,2014-05-20,Standard Class,Consumer,United States,San Francisco,California,94122,West
8536,CA-2015-157343,2015-06-11,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East
8539,CA-2017-147354,2017-03-13,Standard Class,Consumer,United States,Los Angeles,California,90008,West
8541,CA-2015-157287,2015-12-23,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East
8543,CA-2014-137575,2014-08-11,Standard Class,Consumer,United States,New York City,New York,10035,East
8544,CA-2016-119074,2016-03-31,Standard Class,Corporate,United States,Columbus,Georgia,31907,South
8547,CA-2015-149566,2015-12-10,Standard Class,Corporate,United States,Los Angeles,California,90049,West
8549,CA-2015-126186,2015-09-12,First Class,Corporate,United States,Aurora,Colorado,80013,West
8550,CA-2015-121132,2015-07-24,Standard Class,Corporate,United States,Houston,Texas,77041,Central
8552,CA-2014-140473,2014-06-03,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central
8553,US-2017-102904,2017-11-20,Standard Class,Consumer,United States,Decatur,Alabama,35601,South
8554,CA-2016-102092,2016-12-11,First Class,Consumer,United States,Springfield,Virginia,22153,South
8555,CA-2015-117884,2015-03-22,Same Day,Consumer,United States,Plantation,Florida,33317,South
8557,CA-2016-132829,2016-12-26,Second Class,Corporate,United States,Houston,Texas,77041,Central
8562,CA-2016-123540,2016-04-06,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central
8563,US-2017-108315,2017-05-04,Standard Class,Home Office,United States,Sanford,Florida,32771,South
8565,CA-2016-134110,2016-11-18,First Class,Consumer,United States,The Colony,Texas,75056,Central
8567,US-2016-136581,2016-11-12,First Class,Consumer,United States,Troy,Ohio,45373,East
8568,CA-2016-162390,2016-12-12,Standard Class,Corporate,United States,Hempstead,New York,11550,East
8571,CA-2016-162222,2016-04-03,Same Day,Home Office,United States,Dallas,Texas,75081,Central
8572,CA-2014-121629,2014-12-02,Standard Class,Consumer,United States,Houston,Texas,77041,Central
8573,CA-2015-164623,2015-10-22,First Class,Consumer,United States,New York City,New York,10035,East
8574,CA-2014-159849,2014-09-19,Same Day,Home Office,United States,San Francisco,California,94110,West
8575,CA-2017-101273,2017-08-30,Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South
8576,CA-2017-106747,2017-07-04,First Class,Consumer,United States,Concord,New Hampshire,3301,East
8577,CA-2017-146164,2017-12-26,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central
8579,CA-2016-111605,2017-01-02,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South
8580,CA-2014-130673,2014-05-22,Second Class,Corporate,United States,San Marcos,Texas,78666,Central
8584,CA-2014-104808,2014-02-08,Second Class,Corporate,United States,Escondido,California,92025,West
8585,US-2017-132927,2017-12-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East
8586,CA-2017-162015,2017-07-18,Standard Class,Corporate,United States,Los Angeles,California,90049,West
8588,CA-2015-138492,2015-05-22,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East
8589,CA-2017-145338,2017-02-01,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East
8590,CA-2017-126676,2017-10-01,First Class,Corporate,United States,Hempstead,New York,11550,East
8591,CA-2017-101700,2017-04-26,First Class,Consumer,United States,Greeley,Colorado,80634,West
8593,CA-2017-159667,2017-11-13,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South
8595,CA-2014-111934,2014-05-07,First Class,Corporate,United States,Arlington,Virginia,22204,South
8597,US-2016-117387,2016-10-31,Standard Class,Home Office,United States,San Francisco,California,94122,West
8598,CA-2014-141110,2014-12-01,Standard Class,Corporate,United States,Fresno,California,93727,West
8602,US-2014-133949,2014-12-31,Same Day,Home Office,United States,Reno,Nevada,89502,West
8603,US-2016-116365,2016-01-08,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central
8606,CA-2017-162936,2017-08-22,Standard Class,Consumer,United States,New Bedford,Massachusetts,2740,East
8607,CA-2014-151946,2014-06-09,Standard Class,Consumer,United States,New York City,New York,10035,East
8611,CA-2017-123624,2017-11-17,Second Class,Consumer,United States,Oxnard,California,93030,West
8612,CA-2016-146437,2016-02-01,Second Class,Corporate,United States,Los Angeles,California,90036,West
8613,CA-2016-138233,2016-11-14,Standard Class,Consumer,United States,Oakland,California,94601,West
8614,CA-2016-165918,2016-09-14,Standard Class,Consumer,United States,Edmonds,Washington,98026,West
8618,CA-2017-117513,2017-03-08,Standard Class,Corporate,United States,Los Angeles,California,90004,West
8619,CA-2017-132437,2017-09-13,Second Class,Corporate,United States,New York City,New York,10024,East
8620,US-2017-119319,2017-11-09,Second Class,Consumer,United States,Dallas,Texas,75217,Central
8621,CA-2017-104318,2017-05-18,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South
8622,US-2016-114230,2016-12-01,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West
8623,CA-2015-136147,2015-11-18,Standard Class,Consumer,United States,Miami,Florida,33178,South
8625,CA-2015-156118,2015-12-12,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West
8626,CA-2015-164084,2015-09-12,Standard Class,Corporate,United States,New York City,New York,10011,East
8631,CA-2016-107783,2016-07-29,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East
8634,CA-2017-159793,2017-08-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East
8635,CA-2014-160094,2014-05-02,First Class,Consumer,United States,Louisville,Kentucky,40214,South
8637,CA-2017-151281,2017-05-02,Standard Class,Consumer,United States,Seattle,Washington,98105,West
8638,CA-2017-118346,2017-07-24,First Class,Home Office,United States,Kenosha,Wisconsin,53142,Central
8639,CA-2014-129819,2014-12-15,Second Class,Corporate,United States,Henderson,Kentucky,42420,South
8640,US-2017-148551,2017-01-16,Standard Class,Corporate,United States,Dallas,Texas,75217,Central
8641,CA-2017-147767,2017-12-02,Same Day,Consumer,United States,Peoria,Arizona,85345,West
8642,CA-2015-108259,2015-11-15,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South
8646,CA-2016-113341,2016-11-29,Standard Class,Consumer,United States,Los Angeles,California,90032,West
8647,US-2015-131842,2015-12-08,First Class,Corporate,United States,Nashville,Tennessee,37211,South
8648,CA-2016-164574,2016-08-03,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South
8650,CA-2014-142769,2014-09-13,Same Day,Consumer,United States,Seattle,Washington,98103,West
8658,CA-2016-168361,2016-06-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central
8659,CA-2016-153185,2016-09-08,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East
8660,CA-2017-124765,2017-11-30,Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South
8661,CA-2015-131856,2015-05-17,Standard Class,Consumer,United States,Houston,Texas,77041,Central
8664,CA-2017-126634,2017-04-01,Second Class,Consumer,United States,Lakewood,California,90712,West
8665,CA-2016-118500,2016-11-18,First Class,Home Office,United States,San Francisco,California,94122,West
8666,CA-2016-163951,2017-01-02,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East
