ORDER_PRODUCT_ID,ORDER_ID,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT,ORDER_DATE,SHIP_DATE,SHIP_MODE,REGION
9134,CA-2016-124254,TB-21175,OFF-ST-10001469,129.5520,3,0.20,-22.6716,2016-04-12,2016-04-17,Standard Class,South
9135,CA-2016-124254,TB-21175,OFF-ST-10000060,51.9840,1,0.20,-5.1984,2016-04-12,2016-04-17,Standard Class,South
9136,CA-2016-124254,TB-21175,OFF-PA-10000807,10.2720,3,0.20,3.4668,2016-04-12,2016-04-17,Standard Class,South
9137,CA-2014-123400,EB-13930,OFF-BI-10000666,18.3360,2,0.70,-12.2240,2014-02-02,2014-02-09,Standard Class,South
9138,CA-2014-123400,EB-13930,TEC-PH-10002890,180.9600,5,0.20,13.5720,2014-02-02,2014-02-09,Standard Class,South
9139,CA-2014-106971,BM-11785,TEC-AC-10000844,475.9440,7,0.20,95.1888,2014-09-02,2014-09-08,Standard Class,Central
9140,CA-2017-123029,BT-11530,TEC-AC-10002402,159.9800,2,0.00,47.9940,2017-09-30,2017-10-02,Second Class,West
9141,CA-2016-139409,FW-14395,TEC-PH-10003988,43.6000,4,0.00,12.2080,2016-09-05,2016-09-07,First Class,East
9142,US-2017-166688,RD-19480,OFF-BI-10004040,8.2880,2,0.20,3.0044,2017-05-20,2017-05-26,Standard Class,West
9143,US-2017-166688,RD-19480,TEC-PH-10004094,1123.1280,9,0.20,70.1955,2017-05-20,2017-05-26,Standard Class,West
9144,US-2017-166688,RD-19480,OFF-AP-10000358,64.9000,5,0.00,18.8210,2017-05-20,2017-05-26,Standard Class,West
9145,CA-2015-126970,TP-21130,OFF-BI-10000138,2.8080,3,0.80,-4.4928,2015-09-20,2015-09-24,Standard Class,Central
9146,US-2016-165505,CB-12535,TEC-AC-10002926,99.9800,2,0.00,42.9914,2016-01-23,2016-01-27,Standard Class,East
9147,US-2016-165505,CB-12535,OFF-AR-10003477,8.0400,6,0.00,2.7336,2016-01-23,2016-01-27,Standard Class,East
9148,US-2016-165505,CB-12535,OFF-ST-10001526,1564.2900,13,0.00,406.7154,2016-01-23,2016-01-27,Standard Class,East
9149,US-2014-157070,QJ-19255,OFF-BI-10001765,138.5600,4,0.00,66.5088,2014-06-01,2014-06-06,Standard Class,Central
9150,US-2014-157070,QJ-19255,OFF-AP-10004859,65.5200,5,0.10,12.3760,2014-06-01,2014-06-06,Standard Class,Central
9151,US-2015-106873,KM-16720,OFF-AR-10003179,14.5760,2,0.20,2.3686,2015-09-24,2015-09-29,Second Class,West
9152,US-2015-106873,KM-16720,TEC-AC-10002345,23.2000,2,0.20,1.4500,2015-09-24,2015-09-29,Second Class,West
9153,US-2015-106873,KM-16720,OFF-AR-10001246,16.4640,7,0.20,1.8522,2015-09-24,2015-09-29,Second Class,West
9154,CA-2016-132990,KM-16660,FUR-FU-10004864,19.3120,2,0.20,3.1382,2016-08-01,2016-08-03,Second Class,East
9155,CA-2014-102645,IM-15055,OFF-PA-10001804,40.0800,6,0.00,19.2384,2014-01-23,2014-01-28,Standard Class,West
9156,CA-2014-134215,ML-17395,OFF-AP-10001271,101.9600,2,0.00,27.5292,2014-08-04,2014-08-08,Standard Class,East
9157,CA-2014-134215,ML-17395,OFF-PA-10004353,259.7400,13,0.00,124.6752,2014-08-04,2014-08-08,Standard Class,East
9158,CA-2014-134215,ML-17395,TEC-AC-10002473,255.4200,9,0.00,104.7222,2014-08-04,2014-08-08,Standard Class,East
9159,CA-2016-118934,GH-14410,OFF-BI-10003314,4.3380,3,0.70,-3.0366,2016-08-09,2016-08-14,Standard Class,South
9160,CA-2016-118934,GH-14410,OFF-BI-10004465,11.8800,5,0.70,-7.9200,2016-08-09,2016-08-14,Standard Class,South
9161,CA-2016-160108,AG-10900,FUR-BO-10003450,405.8600,7,0.00,32.4688,2016-12-08,2016-12-12,Standard Class,Central
9162,CA-2016-160108,AG-10900,FUR-CH-10002335,680.0100,3,0.00,176.8026,2016-12-08,2016-12-12,Standard Class,Central
9163,CA-2015-164007,MG-17695,TEC-AC-10003433,2.3760,3,0.20,0.7425,2015-06-08,2015-06-12,Standard Class,Central
9164,CA-2015-164007,MG-17695,OFF-AP-10003849,143.1280,2,0.80,-393.6020,2015-06-08,2015-06-12,Standard Class,Central
9165,CA-2016-100300,MJ-17740,TEC-MA-10000984,4476.8000,4,0.20,503.6400,2016-06-24,2016-06-26,Second Class,West
9166,CA-2016-100300,MJ-17740,OFF-PA-10000418,104.8500,1,0.00,50.3280,2016-06-24,2016-06-26,Second Class,West
9167,CA-2016-100300,MJ-17740,OFF-AP-10001242,241.4400,3,0.00,72.4320,2016-06-24,2016-06-26,Second Class,West
9168,CA-2016-140571,SJ-20125,OFF-PA-10001954,319.7600,14,0.00,147.0896,2016-03-15,2016-03-19,Standard Class,South
9169,CA-2016-140571,SJ-20125,OFF-PA-10001954,45.6800,2,0.00,21.0128,2016-03-15,2016-03-19,Standard Class,South
9170,US-2016-155768,LB-16795,FUR-FU-10000448,31.9600,2,0.00,1.5980,2016-12-01,2016-12-01,Same Day,West
9171,US-2016-155768,LB-16795,OFF-PA-10001357,47.9000,1,0.00,22.9920,2016-12-01,2016-12-01,Same Day,West
9172,US-2016-155768,LB-16795,OFF-ST-10002292,1112.9400,3,0.00,222.5880,2016-12-01,2016-12-01,Same Day,West
9173,US-2016-155768,LB-16795,OFF-EN-10001219,22.9200,3,0.00,11.2308,2016-12-01,2016-12-01,Same Day,West
9174,CA-2017-119424,SB-20185,TEC-PH-10002564,71.9760,3,0.20,8.9970,2017-06-12,2017-06-14,Second Class,West
9175,CA-2017-119424,SB-20185,OFF-PA-10001639,19.4400,3,0.00,9.3312,2017-06-12,2017-06-14,Second Class,West
9176,CA-2016-118178,CC-12610,OFF-BI-10001153,31.0860,3,0.70,-20.7240,2016-03-19,2016-03-24,Standard Class,South
9177,CA-2016-166618,DP-13000,TEC-PH-10003356,13.9800,2,0.00,3.9144,2016-11-14,2016-11-18,Standard Class,East
9178,CA-2016-166618,DP-13000,OFF-AR-10001725,23.6500,1,0.00,6.1490,2016-11-14,2016-11-18,Standard Class,East
9179,CA-2017-156776,JL-15505,TEC-PH-10002415,707.8800,3,0.20,44.2425,2017-08-07,2017-08-11,Standard Class,West
9180,CA-2017-156776,JL-15505,OFF-BI-10003355,11.9520,3,0.20,4.1832,2017-08-07,2017-08-11,Standard Class,West
9181,CA-2017-156776,JL-15505,OFF-BI-10000216,31.1280,3,0.20,11.6730,2017-08-07,2017-08-11,Standard Class,West
9182,CA-2017-156776,JL-15505,TEC-AC-10004803,55.7600,4,0.00,7.8064,2017-08-07,2017-08-11,Standard Class,West
9183,CA-2017-156776,JL-15505,OFF-PA-10001970,24.5600,2,0.00,11.5432,2017-08-07,2017-08-11,Standard Class,West
9184,CA-2017-156776,JL-15505,FUR-FU-10004848,51.7500,1,0.00,15.5250,2017-08-07,2017-08-11,Standard Class,West
9185,CA-2017-156776,JL-15505,FUR-CH-10002317,207.1840,1,0.20,25.8980,2017-08-07,2017-08-11,Standard Class,West
9186,CA-2017-156776,JL-15505,OFF-AP-10002534,1473.1000,5,0.00,412.4680,2017-08-07,2017-08-11,Standard Class,West
9187,US-2015-130512,SM-20320,OFF-SU-10001935,3.4880,2,0.20,-0.6976,2015-08-21,2015-08-25,Standard Class,East
9188,US-2015-130512,SM-20320,TEC-AC-10000290,21.7280,4,0.20,3.8024,2015-08-21,2015-08-25,Standard Class,East
9189,US-2015-130512,SM-20320,OFF-ST-10002574,663.0720,6,0.20,-165.7680,2015-08-21,2015-08-25,Standard Class,East
9190,US-2015-130512,SM-20320,OFF-BI-10004519,99.5880,2,0.70,-82.9900,2015-08-21,2015-08-25,Standard Class,East
9191,US-2015-130512,SM-20320,OFF-PA-10003625,49.5680,2,0.20,15.4900,2015-08-21,2015-08-25,Standard Class,East
9192,CA-2015-141810,BB-10990,OFF-BI-10001524,29.3720,7,0.80,-46.9952,2015-11-02,2015-11-07,Standard Class,Central
9193,CA-2015-141810,BB-10990,TEC-PH-10002200,344.7040,2,0.20,38.7792,2015-11-02,2015-11-07,Standard Class,Central
9194,CA-2014-146843,PB-19150,OFF-SU-10001664,47.9920,7,0.20,3.5994,2014-11-30,2014-12-06,Standard Class,West
9195,CA-2014-146843,PB-19150,TEC-AC-10002550,102.2400,4,0.20,-16.6140,2014-11-30,2014-12-06,Standard Class,West
9196,CA-2014-103310,GM-14680,OFF-PA-10004353,39.9600,2,0.00,19.1808,2014-05-10,2014-05-15,Standard Class,West
9197,CA-2014-103310,GM-14680,TEC-PH-10001817,1432.0000,5,0.20,125.3000,2014-05-10,2014-05-15,Standard Class,West
9198,CA-2014-103310,GM-14680,OFF-SU-10004737,41.0400,6,0.00,11.0808,2014-05-10,2014-05-15,Standard Class,West
9199,CA-2014-103310,GM-14680,FUR-CH-10002320,256.7840,1,0.20,32.0980,2014-05-10,2014-05-15,Standard Class,West
9200,CA-2016-152688,NR-18550,FUR-BO-10001337,120.9800,1,0.00,12.0980,2016-10-17,2016-10-20,First Class,East
9201,CA-2016-152688,NR-18550,OFF-BI-10004584,315.9800,1,0.00,148.5106,2016-10-17,2016-10-20,First Class,East
9202,CA-2016-153836,EH-13765,OFF-BI-10004817,28.7520,3,0.20,10.0632,2016-10-30,2016-11-03,Standard Class,East
9203,CA-2016-153836,EH-13765,OFF-AR-10004602,114.9500,5,0.00,32.1860,2016-10-30,2016-11-03,Standard Class,East
9204,CA-2016-104689,FH-14365,OFF-AR-10001149,23.0400,8,0.00,6.9120,2016-12-01,2016-12-05,Standard Class,West
9205,CA-2016-146423,BT-11680,OFF-AR-10004817,15.4800,3,0.00,4.4892,2016-04-21,2016-04-21,Same Day,East
9206,CA-2016-146423,BT-11680,OFF-PA-10003797,51.8400,8,0.00,24.8832,2016-04-21,2016-04-21,Same Day,East
9207,CA-2017-140781,AB-10105,TEC-AC-10000682,39.8160,3,0.20,7.4655,2017-08-03,2017-08-07,Standard Class,Central
9208,CA-2017-141747,SC-20230,OFF-ST-10003996,16.0600,1,0.00,4.1756,2017-08-03,2017-08-08,Second Class,West
9209,CA-2017-142776,RS-19870,OFF-EN-10003160,7.2800,1,0.00,3.4944,2017-12-11,2017-12-14,Second Class,Central
9210,CA-2017-142776,RS-19870,OFF-BI-10002012,5.4000,3,0.00,2.5920,2017-12-11,2017-12-14,Second Class,Central
9211,CA-2015-167479,AI-10855,OFF-PA-10002105,19.4400,3,0.00,9.3312,2015-03-14,2015-03-19,Standard Class,West
9212,CA-2014-144071,DJ-13420,FUR-FU-10000397,39.8800,2,0.00,11.1664,2014-12-08,2014-12-15,Standard Class,West
9213,CA-2014-144071,DJ-13420,FUR-FU-10000758,79.4400,3,0.00,28.5984,2014-12-08,2014-12-15,Standard Class,West
9214,US-2017-120908,BF-10975,OFF-LA-10004677,20.6640,7,0.20,6.9741,2017-09-30,2017-10-02,First Class,East
9215,CA-2016-152646,TH-21235,OFF-PA-10004451,32.4000,5,0.00,15.5520,2016-11-21,2016-11-26,Standard Class,West
9216,CA-2017-103765,JG-15310,OFF-AP-10002311,13.7620,1,0.80,-24.7716,2017-11-24,2017-11-30,Standard Class,Central
9217,US-2017-118157,AW-10930,OFF-EN-10004459,15.2800,2,0.00,7.4872,2017-11-14,2017-11-17,First Class,Central
9218,US-2015-164238,JW-15955,OFF-ST-10002352,44.6880,7,0.20,3.3516,2015-08-16,2015-08-20,Standard Class,East
9219,US-2015-164238,JW-15955,FUR-BO-10000780,301.4700,3,0.50,-204.9996,2015-08-16,2015-08-20,Standard Class,East
9220,CA-2017-103212,MH-18025,OFF-LA-10000248,11.0700,3,0.00,5.2029,2017-10-13,2017-10-14,First Class,South
9221,CA-2017-103212,MH-18025,FUR-TA-10003473,1504.5200,4,0.00,346.0396,2017-10-13,2017-10-14,First Class,South
9222,CA-2017-103212,MH-18025,OFF-PA-10004355,25.9200,4,0.00,12.4416,2017-10-13,2017-10-14,First Class,South
9223,CA-2017-121160,FM-14290,OFF-BI-10001308,7.5360,6,0.80,-13.1880,2017-11-04,2017-11-04,Same Day,Central
9224,CA-2017-121160,FM-14290,OFF-BI-10003094,1.4080,2,0.80,-2.3232,2017-11-04,2017-11-04,Same Day,Central
9225,CA-2017-121160,FM-14290,OFF-BI-10004040,4.1440,4,0.80,-6.4232,2017-11-04,2017-11-04,Same Day,Central
9226,CA-2017-121160,FM-14290,OFF-ST-10002485,52.7520,3,0.20,-12.5286,2017-11-04,2017-11-04,Same Day,Central
9227,CA-2017-140515,GZ-14545,OFF-AP-10001205,381.3600,7,0.00,106.7808,2017-03-19,2017-03-24,Standard Class,West
9228,CA-2014-153619,TC-21535,OFF-AR-10001868,6.7200,4,0.00,3.3600,2014-11-03,2014-11-03,Same Day,West
9229,CA-2017-133718,TB-21520,OFF-BI-10003429,15.1920,3,0.20,5.5071,2017-07-23,2017-07-26,First Class,West
9230,CA-2017-133718,TB-21520,OFF-PA-10002689,58.3200,9,0.00,27.9936,2017-07-23,2017-07-26,First Class,West
9231,CA-2014-148383,RP-19390,OFF-BI-10003650,946.7640,6,0.70,-694.2936,2014-12-27,2014-12-31,Standard Class,West
9232,CA-2016-126732,LR-16915,FUR-FU-10001889,94.6800,9,0.00,31.2444,2016-09-02,2016-09-06,Standard Class,West
9233,CA-2016-126732,LR-16915,OFF-ST-10000321,23.6700,3,0.00,0.9468,2016-09-02,2016-09-06,Standard Class,West
9234,CA-2016-126732,LR-16915,TEC-PH-10001530,1091.1680,4,0.20,68.1980,2016-09-02,2016-09-06,Standard Class,West
9235,CA-2016-126732,LR-16915,OFF-AR-10004752,18.6900,7,0.00,5.2332,2016-09-02,2016-09-06,Standard Class,West
9236,CA-2016-126732,LR-16915,FUR-TA-10001539,568.7280,3,0.20,28.4364,2016-09-02,2016-09-06,Standard Class,West
9237,CA-2016-126732,LR-16915,OFF-BI-10001553,7.3120,1,0.20,2.5592,2016-09-02,2016-09-06,Standard Class,West
9238,CA-2017-138156,MM-17260,FUR-FU-10003601,147.5680,2,0.20,-3.6892,2017-02-11,2017-02-14,First Class,East
9239,CA-2017-110310,NB-18655,OFF-PA-10001685,56.7840,7,0.20,20.5842,2017-10-27,2017-11-02,Standard Class,South
9240,CA-2017-110310,NB-18655,OFF-BI-10001097,5.6070,3,0.70,-3.9249,2017-10-27,2017-11-02,Standard Class,South
9241,CA-2017-110310,NB-18655,OFF-AR-10001662,6.5760,3,0.20,0.5754,2017-10-27,2017-11-02,Standard Class,South
9242,CA-2014-113271,DS-13030,OFF-BI-10002609,14.3040,6,0.20,4.6488,2014-07-09,2014-07-14,Standard Class,West
9243,CA-2014-113271,DS-13030,FUR-BO-10004218,119.8330,1,0.15,7.0490,2014-07-09,2014-07-14,Standard Class,West
9244,CA-2014-113271,DS-13030,OFF-AR-10003251,5.5600,2,0.00,2.2240,2014-07-09,2014-07-14,Standard Class,West
9245,CA-2014-113271,DS-13030,OFF-PA-10002365,32.4000,5,0.00,15.5520,2014-07-09,2014-07-14,Standard Class,West
9246,CA-2017-130106,VF-21715,OFF-AR-10003651,9.8400,3,0.00,2.8536,2017-05-22,2017-05-26,Standard Class,West
9247,CA-2017-130106,VF-21715,OFF-AR-10003732,2.7800,1,0.00,0.7228,2017-05-22,2017-05-26,Standard Class,West
9248,CA-2016-127761,SW-20275,OFF-BI-10002557,3.6400,1,0.20,1.3650,2016-11-10,2016-11-14,Standard Class,East
9249,CA-2016-127761,SW-20275,TEC-PH-10003691,881.9300,7,0.00,220.4825,2016-11-10,2016-11-14,Standard Class,East
9250,CA-2016-105354,PW-19030,OFF-BI-10001107,115.8400,8,0.00,54.4448,2016-12-02,2016-12-06,Standard Class,Central
9251,CA-2017-155712,KD-16615,OFF-BI-10004224,107.6480,2,0.20,33.6400,2017-03-02,2017-03-08,Standard Class,West
9252,CA-2017-102309,DO-13645,TEC-AC-10001114,199.9500,5,0.00,63.9840,2017-09-23,2017-09-25,Second Class,South
9253,CA-2017-102309,DO-13645,OFF-PA-10002005,12.9600,2,0.00,6.2208,2017-09-23,2017-09-25,Second Class,South
9254,CA-2014-168368,GA-14725,FUR-CH-10001146,60.8900,1,0.00,15.2225,2014-02-11,2014-02-15,Second Class,Central
9255,CA-2014-168368,GA-14725,OFF-LA-10004853,14.9400,3,0.00,6.8724,2014-02-11,2014-02-15,Second Class,Central
9256,CA-2014-168368,GA-14725,OFF-BI-10004728,9.6400,2,0.00,4.4344,2014-02-11,2014-02-15,Second Class,Central
9257,CA-2014-168368,GA-14725,FUR-FU-10002298,332.9400,3,0.00,53.2704,2014-02-11,2014-02-15,Second Class,Central
9258,CA-2014-168368,GA-14725,OFF-BI-10004654,51.9000,3,0.00,24.3930,2014-02-11,2014-02-15,Second Class,Central
9259,CA-2014-168368,GA-14725,OFF-ST-10002583,64.9600,2,0.00,2.5984,2014-02-11,2014-02-15,Second Class,Central
9260,CA-2017-167976,JL-15505,OFF-SU-10004661,25.5000,3,0.00,6.6300,2017-11-11,2017-11-14,Second Class,Central
9261,CA-2017-111388,SU-20665,FUR-CH-10003061,215.9760,3,0.20,-2.6997,2017-09-02,2017-09-02,Same Day,West
9262,CA-2015-124499,FM-14380,FUR-CH-10000513,389.9700,3,0.00,35.0973,2015-10-09,2015-10-13,Standard Class,Central
9263,CA-2015-124499,FM-14380,OFF-AP-10002191,269.9100,5,0.10,53.9820,2015-10-09,2015-10-13,Standard Class,Central
9264,US-2017-128118,MY-17380,OFF-BI-10000216,11.6730,3,0.70,-7.7820,2017-11-24,2017-12-01,Standard Class,South
9265,US-2017-128118,MY-17380,OFF-EN-10003448,64.8480,7,0.20,24.3180,2017-11-24,2017-12-01,Standard Class,South
9266,CA-2014-125759,NM-18445,FUR-FU-10002111,14.5600,2,0.00,5.5328,2014-02-08,2014-02-09,First Class,West
9267,CA-2015-151869,CS-11950,FUR-CH-10001545,102.5820,1,0.10,6.8388,2015-09-25,2015-09-25,Same Day,East
9268,CA-2015-151869,CS-11950,OFF-PA-10002947,20.0400,3,0.00,9.6192,2015-09-25,2015-09-25,Same Day,East
9269,US-2017-102183,PK-19075,OFF-BI-10003476,32.0880,7,0.20,11.2308,2017-08-21,2017-08-28,Standard Class,East
9270,US-2017-102183,PK-19075,OFF-BI-10001359,4305.5520,6,0.20,1453.1238,2017-08-21,2017-08-28,Standard Class,East
9271,CA-2016-100510,HM-14860,FUR-FU-10000320,10.0200,3,0.00,4.4088,2016-05-12,2016-05-17,Standard Class,East
9272,CA-2016-100510,HM-14860,TEC-PH-10001835,631.9600,4,0.00,303.3408,2016-05-12,2016-05-17,Standard Class,East
9273,CA-2017-146983,AH-10210,OFF-BI-10003650,1577.9400,3,0.00,757.4112,2017-09-02,2017-09-06,Standard Class,South
9274,US-2014-134054,FC-14335,OFF-AR-10000937,255.8500,7,0.00,112.5740,2014-10-10,2014-10-10,Same Day,West
9275,CA-2016-113236,CP-12085,OFF-ST-10000532,184.7040,6,0.20,13.8528,2016-05-26,2016-05-29,Second Class,South
9276,CA-2016-113236,CP-12085,TEC-AC-10001267,47.9200,2,0.20,11.9800,2016-05-26,2016-05-29,Second Class,South
9277,CA-2017-122539,SC-20305,OFF-LA-10004853,15.9360,4,0.20,5.1792,2017-12-01,2017-12-05,Standard Class,East
9278,CA-2017-122539,SC-20305,OFF-BI-10001759,8.0010,7,0.70,-5.6007,2017-12-01,2017-12-05,Standard Class,East
9279,CA-2017-122539,SC-20305,FUR-CH-10003379,398.9720,2,0.30,-28.4980,2017-12-01,2017-12-05,Standard Class,East
9280,CA-2016-166772,HJ-14875,FUR-BO-10002853,163.8800,2,0.00,40.9700,2016-09-20,2016-09-24,Standard Class,West
9281,US-2017-152898,CB-12025,OFF-AP-10000027,67.9000,5,0.00,20.3700,2017-09-11,2017-09-15,Standard Class,South
9282,CA-2016-160486,EH-14185,OFF-PA-10002421,72.2240,4,0.20,25.2784,2016-12-30,2017-01-04,Standard Class,South
9283,CA-2017-102218,LW-17215,OFF-LA-10002475,11.6960,2,0.20,3.9474,2017-09-02,2017-09-04,Second Class,West
9284,CA-2014-161032,MK-17905,FUR-CH-10001482,392.9400,3,0.00,43.2234,2014-11-18,2014-11-23,Standard Class,Central
9285,CA-2015-102778,JH-15820,FUR-FU-10000087,18.1760,1,0.20,4.7712,2015-11-21,2015-11-24,First Class,South
9286,CA-2017-154011,DB-13270,OFF-BI-10003166,6.8880,3,0.80,-11.0208,2017-06-19,2017-06-26,Standard Class,Central
9287,CA-2017-154011,DB-13270,FUR-TA-10000688,457.4850,3,0.30,-84.9615,2017-06-19,2017-06-26,Standard Class,Central
9288,US-2017-165456,TB-21625,FUR-CH-10003981,1079.3160,6,0.30,-15.4188,2017-11-30,2017-12-03,First Class,East
9289,CA-2014-111857,NM-18445,OFF-PA-10001878,48.9100,1,0.00,22.9877,2014-04-23,2014-04-26,Second Class,West
9290,CA-2014-163650,TT-21220,OFF-AR-10002375,9.8400,3,0.00,2.8536,2014-09-23,2014-09-25,First Class,East
9291,CA-2014-163650,TT-21220,OFF-BI-10004965,34.5000,3,0.00,15.5250,2014-09-23,2014-09-25,First Class,East
9292,CA-2017-124114,RS-19765,OFF-BI-10004022,0.5560,1,0.80,-0.9452,2017-03-02,2017-03-02,Same Day,Central
9293,US-2017-116505,TB-21625,OFF-BI-10000050,43.8000,6,0.00,20.5860,2017-11-17,2017-11-21,Second Class,East
9294,CA-2017-161340,AM-10360,OFF-PA-10002464,13.8720,3,0.20,5.0286,2017-05-28,2017-06-01,Standard Class,East
9295,CA-2017-161340,AM-10360,FUR-BO-10004709,115.9600,4,0.50,-64.9376,2017-05-28,2017-06-01,Standard Class,East
9296,US-2015-163433,MP-17965,TEC-AC-10003590,41.4240,2,0.20,8.2848,2015-04-18,2015-04-22,Second Class,Central
9297,US-2015-163433,MP-17965,TEC-PH-10003357,244.7680,4,0.20,24.4768,2015-04-18,2015-04-22,Second Class,Central
9298,US-2015-163433,MP-17965,OFF-AR-10003373,74.3520,3,0.20,6.5058,2015-04-18,2015-04-22,Second Class,Central
9299,US-2015-163433,MP-17965,OFF-BI-10003676,4.3120,2,0.80,-6.8992,2015-04-18,2015-04-22,Second Class,Central
9300,US-2015-163433,MP-17965,FUR-CH-10000225,56.6860,1,0.30,-20.2450,2015-04-18,2015-04-22,Second Class,Central
9301,US-2015-163433,MP-17965,TEC-PH-10001870,97.9680,2,0.20,6.1230,2015-04-18,2015-04-22,Second Class,Central
9302,US-2015-163433,MP-17965,OFF-AR-10003481,7.8720,3,0.20,0.8856,2015-04-18,2015-04-22,Second Class,Central
9303,US-2015-163433,MP-17965,OFF-PA-10003936,15.5520,3,0.20,5.4432,2015-04-18,2015-04-22,Second Class,Central
9304,US-2015-163433,MP-17965,OFF-BI-10000320,1.4760,1,0.80,-2.2878,2015-04-18,2015-04-22,Second Class,Central
9305,CA-2015-137603,MH-17290,OFF-AR-10001972,8.4000,5,0.00,2.1840,2015-09-19,2015-09-24,Standard Class,West
9306,CA-2014-128237,CA-12265,OFF-AR-10003829,6.5600,2,0.00,1.9024,2014-03-25,2014-03-30,Standard Class,West
9307,CA-2014-128237,CA-12265,OFF-AR-10003338,14.8800,2,0.00,3.7200,2014-03-25,2014-03-30,Standard Class,West
9308,CA-2014-128237,CA-12265,TEC-AC-10002558,45.4800,4,0.00,15.9180,2014-03-25,2014-03-30,Standard Class,West
9309,CA-2014-128237,CA-12265,OFF-AR-10000034,25.4400,6,0.00,9.9216,2014-03-25,2014-03-30,Standard Class,West
9310,US-2016-102141,KD-16615,OFF-BI-10001510,146.6880,8,0.20,45.8400,2016-08-26,2016-08-31,Standard Class,East
9311,CA-2017-148642,DW-13540,OFF-LA-10000134,4.9280,2,0.20,1.7248,2017-03-06,2017-03-12,Standard Class,Central
9312,CA-2017-148642,DW-13540,OFF-AR-10000588,63.4880,4,0.20,4.7616,2017-03-06,2017-03-12,Standard Class,Central
9313,CA-2015-111948,AG-10495,OFF-ST-10003282,418.3200,7,0.00,117.1296,2015-11-11,2015-11-11,Same Day,Central
9314,CA-2015-111948,AG-10495,OFF-AP-10002311,123.8580,2,0.10,46.7908,2015-11-11,2015-11-11,Same Day,Central
9315,CA-2016-161907,JH-16180,TEC-PH-10000141,118.7820,3,0.40,-27.7158,2016-04-05,2016-04-09,Standard Class,East
9316,CA-2016-161907,JH-16180,OFF-SU-10000646,769.1840,4,0.20,-163.4516,2016-04-05,2016-04-09,Standard Class,East
9317,CA-2017-124940,DK-13090,TEC-AC-10002076,47.9040,1,0.20,-2.9940,2017-02-21,2017-02-26,Standard Class,Central
9318,US-2017-108343,AR-10825,OFF-PA-10000743,13.3600,2,0.00,6.4128,2017-07-20,2017-07-25,Standard Class,East
9319,US-2017-108343,AR-10825,FUR-CH-10002780,163.7640,2,0.10,25.4744,2017-07-20,2017-07-25,Standard Class,East
9320,US-2017-108343,AR-10825,FUR-FU-10000747,183.9200,4,0.00,31.2664,2017-07-20,2017-07-25,Standard Class,East
9321,US-2016-111563,SM-20005,FUR-FU-10002445,11.3760,3,0.60,-5.6880,2016-11-04,2016-11-08,Standard Class,Central
9322,US-2016-111563,SM-20005,FUR-FU-10000723,66.1120,4,0.60,-84.2928,2016-11-04,2016-11-08,Standard Class,Central
9323,CA-2017-121853,DB-13660,OFF-PA-10003641,211.0400,8,0.00,97.0784,2017-09-23,2017-09-29,Standard Class,West
9324,CA-2017-121853,DB-13660,FUR-CH-10003973,594.8160,2,0.20,59.4816,2017-09-23,2017-09-29,Standard Class,West
9325,CA-2017-121853,DB-13660,OFF-BI-10000977,72.9600,3,0.20,23.7120,2017-09-23,2017-09-29,Standard Class,West
9326,US-2017-130687,PF-19225,FUR-FU-10004053,80.9600,4,0.00,34.8128,2017-09-07,2017-09-10,First Class,West
9327,US-2017-130687,PF-19225,TEC-PH-10002033,455.7120,2,0.20,34.1784,2017-09-07,2017-09-10,First Class,West
9328,US-2017-130687,PF-19225,OFF-AR-10004260,25.9800,1,0.00,7.2744,2017-09-07,2017-09-10,First Class,West
9329,CA-2015-164497,AJ-10945,OFF-AP-10004655,45.2800,4,0.00,15.3952,2015-11-28,2015-11-30,First Class,West
9330,US-2015-153283,EB-14110,OFF-EN-10001539,15.5600,2,0.00,7.3132,2015-11-12,2015-11-18,Standard Class,East
9331,CA-2016-108056,ES-14080,TEC-PH-10001817,859.2000,3,0.20,75.1800,2016-09-29,2016-10-03,Standard Class,West
9332,CA-2017-127726,SS-20410,OFF-AP-10002578,195.6800,4,0.00,50.8768,2017-09-11,2017-09-13,Second Class,South
9333,CA-2017-127726,SS-20410,OFF-FA-10000992,14.2000,4,0.00,6.6740,2017-09-11,2017-09-13,Second Class,South
9334,CA-2017-110198,AG-10900,FUR-BO-10001798,314.3520,3,0.20,-15.7176,2017-05-01,2017-05-02,First Class,South
9335,CA-2017-110198,AG-10900,OFF-LA-10004409,4.6080,2,0.20,1.4976,2017-05-01,2017-05-02,First Class,South
9336,CA-2017-130715,CY-12745,OFF-FA-10000621,17.9000,5,0.00,8.7710,2017-09-16,2017-09-20,Standard Class,West
